country,state name,market name,cm_name,mp_month,mp_year,mp_price
Afghanistan,Kabul,Kabul,Wheat,12,2010,20
Afghanistan,Kabul,Kabul,Wheat,1,2011,19.125
Afghanistan,Kabul,Kabul,Wheat,2,2011,18.05
Afghanistan,Kabul,Kabul,Wheat,3,2011,18
Afghanistan,Kabul,Kabul,Wheat,4,2011,18
Afghanistan,Kabul,Kabul,Wheat,5,2011,18
Afghanistan,Kabul,Kabul,Wheat,6,2011,18
Afghanistan,Kabul,Kabul,Wheat,7,2011,18.375
Afghanistan,Kabul,Kabul,Wheat,8,2011,18
Afghanistan,Kabul,Kabul,Wheat,9,2011,18.05
Afghanistan,Kabul,Kabul,Wheat,10,2011,18.4375
Afghanistan,Kabul,Kabul,Wheat,11,2011,19.075
Afghanistan,Kabul,Kabul,Wheat,12,2011,18.75
Afghanistan,Kabul,Kabul,Wheat,1,2012,18.5
Afghanistan,Kabul,Kabul,Wheat,2,2012,18.375
Afghanistan,Kabul,Kabul,Wheat,3,2012,18
Afghanistan,Kabul,Kabul,Wheat,4,2012,18
Afghanistan,Kabul,Kabul,Wheat,5,2012,18
Afghanistan,Kabul,Kabul,Wheat,6,2012,18.1667
Afghanistan,Kabul,Kabul,Wheat,7,2012,19
Afghanistan,Kabul,Kabul,Wheat,8,2012,19.75
Afghanistan,Kabul,Kabul,Wheat,9,2012,20.3333
Afghanistan,Kabul,Kabul,Wheat,10,2012,21
Afghanistan,Kabul,Kabul,Wheat,11,2012,21.375
Afghanistan,Kabul,Kabul,Wheat,12,2012,21.5
Afghanistan,Kabul,Kabul,Wheat,1,2013,21.5
Afghanistan,Kabul,Kabul,Wheat,2,2013,21.5
Afghanistan,Kabul,Kabul,Wheat,3,2013,22
Afghanistan,Kabul,Kabul,Wheat,4,2013,22
Afghanistan,Kabul,Kabul,Wheat,5,2013,23
Afghanistan,Kabul,Kabul,Wheat,7,2013,24.025
Afghanistan,Kabul,Kabul,Wheat,8,2013,23
Afghanistan,Kabul,Kabul,Wheat,9,2013,22.5
Afghanistan,Kabul,Kabul,Wheat,10,2013,22
Afghanistan,Kabul,Kabul,Wheat,11,2013,22.25
Afghanistan,Kabul,Kabul,Wheat,12,2013,23.25
Afghanistan,Kabul,Kabul,Wheat,1,2014,23
Afghanistan,Kabul,Kabul,Wheat,2,2014,25
Afghanistan,Kabul,Kabul,Wheat,3,2014,27.25
Afghanistan,Kabul,Kabul,Wheat,4,2014,28
Afghanistan,Kabul,Kabul,Wheat,5,2014,28
Afghanistan,Kabul,Kabul,Wheat,6,2014,27
Afghanistan,Kabul,Kabul,Wheat,7,2014,25
Afghanistan,Kabul,Kabul,Wheat,8,2014,26
Afghanistan,Kabul,Kabul,Wheat,9,2014,25.25
Afghanistan,Kabul,Kabul,Wheat,10,2014,24.75
Afghanistan,Kabul,Kabul,Wheat,11,2014,24.5
Afghanistan,Kabul,Kabul,Wheat,12,2014,24.5
Afghanistan,Kabul,Kabul,Wheat,1,2015,24.5
Afghanistan,Kabul,Kabul,Wheat,2,2015,22.125
Afghanistan,Kabul,Kabul,Wheat,3,2015,20
Afghanistan,Kabul,Kabul,Wheat,4,2015,20
Afghanistan,Kabul,Kabul,Wheat,5,2015,20
Afghanistan,Kabul,Kabul,Wheat,6,2015,20
Afghanistan,Kabul,Kabul,Wheat,7,2015,20
Afghanistan,Kabul,Kabul,Wheat,8,2015,20
Afghanistan,Kabul,Kabul,Wheat,9,2015,20
Afghanistan,Kabul,Kabul,Wheat,10,2015,24
Afghanistan,Kabul,Kabul,Wheat,11,2015,25
Afghanistan,Kabul,Kabul,Wheat,12,2015,25.5
Afghanistan,Kabul,Kabul,Wheat,1,2016,27
Afghanistan,Kabul,Kabul,Wheat,2,2016,27
Afghanistan,Kabul,Kabul,Wheat,3,2016,27
Afghanistan,Kabul,Kabul,Wheat,4,2016,26
Afghanistan,Kabul,Kabul,Wheat,5,2016,26
Afghanistan,Kabul,Kabul,Wheat,6,2016,26
Afghanistan,Kabul,Kabul,Wheat,7,2016,26
Afghanistan,Kabul,Kabul,Wheat,8,2016,24
Afghanistan,Kabul,Kabul,Wheat,9,2016,24
Afghanistan,Kabul,Kabul,Wheat,10,2016,24
Afghanistan,Kabul,Kabul,Wheat,11,2016,24
Afghanistan,Kabul,Kabul,Wheat,12,2016,24
Afghanistan,Kabul,Kabul,Wheat,1,2017,24
Afghanistan,Kabul,Kabul,Wheat,2,2017,24
Afghanistan,Kabul,Kabul,Wheat,3,2017,24
Afghanistan,Kabul,Kabul,Wheat,4,2017,24
Afghanistan,Kabul,Kabul,Wheat,5,2017,24
Afghanistan,Kabul,Kabul,Wheat,6,2017,25.5
Afghanistan,Kabul,Kabul,Rice (low quality),1,2007,17.7
Afghanistan,Kabul,Kabul,Rice (low quality),2,2007,17.125
Afghanistan,Kabul,Kabul,Rice (low quality),3,2007,17.5
Afghanistan,Kabul,Kabul,Rice (low quality),4,2007,19.25
Afghanistan,Kabul,Kabul,Rice (low quality),5,2007,21
Afghanistan,Kabul,Kabul,Rice (low quality),6,2007,19.75
Afghanistan,Kabul,Kabul,Rice (low quality),7,2007,20.25
Afghanistan,Kabul,Kabul,Rice (low quality),8,2007,19.75
Afghanistan,Kabul,Kabul,Rice (low quality),9,2007,20
Afghanistan,Kabul,Kabul,Rice (low quality),10,2007,19.75
Afghanistan,Kabul,Kabul,Rice (low quality),11,2007,20
Afghanistan,Kabul,Kabul,Rice (low quality),12,2007,22.5
Afghanistan,Kabul,Kabul,Rice (low quality),1,2008,24.75
Afghanistan,Kabul,Kabul,Rice (low quality),2,2008,21.5
Afghanistan,Kabul,Kabul,Rice (low quality),3,2008,20.75
Afghanistan,Kabul,Kabul,Rice (low quality),4,2008,28.75
Afghanistan,Kabul,Kabul,Rice (low quality),5,2008,41.25
Afghanistan,Kabul,Kabul,Rice (low quality),6,2008,38.5
Afghanistan,Kabul,Kabul,Rice (low quality),7,2008,37.25
Afghanistan,Kabul,Kabul,Rice (low quality),8,2008,40
Afghanistan,Kabul,Kabul,Rice (low quality),9,2008,42
Afghanistan,Kabul,Kabul,Rice (low quality),10,2008,42.75
Afghanistan,Kabul,Kabul,Rice (low quality),11,2008,38.25
Afghanistan,Kabul,Kabul,Rice (low quality),12,2008,34.5
Afghanistan,Kabul,Kabul,Rice (low quality),1,2009,35
Afghanistan,Kabul,Kabul,Rice (low quality),2,2009,36
Afghanistan,Kabul,Kabul,Rice (low quality),3,2009,36.75
Afghanistan,Kabul,Kabul,Rice (low quality),4,2009,33.25
Afghanistan,Kabul,Kabul,Rice (low quality),5,2009,30.75
Afghanistan,Kabul,Kabul,Rice (low quality),6,2009,30
Afghanistan,Kabul,Kabul,Rice (low quality),7,2009,29
Afghanistan,Kabul,Kabul,Rice (low quality),8,2009,30
Afghanistan,Kabul,Kabul,Rice (low quality),9,2009,29.8
Afghanistan,Kabul,Kabul,Rice (low quality),10,2009,29
Afghanistan,Kabul,Kabul,Rice (low quality),11,2009,27.25
Afghanistan,Kabul,Kabul,Rice (low quality),12,2009,29.75
Afghanistan,Kabul,Kabul,Rice (low quality),1,2010,28.25
Afghanistan,Kabul,Kabul,Rice (low quality),2,2010,26
Afghanistan,Kabul,Kabul,Rice (low quality),3,2010,26
Afghanistan,Kabul,Kabul,Rice (low quality),4,2010,26
Afghanistan,Kabul,Kabul,Rice (low quality),5,2010,26
Afghanistan,Kabul,Kabul,Rice (low quality),6,2010,26
Afghanistan,Kabul,Kabul,Rice (low quality),7,2010,26
Afghanistan,Kabul,Kabul,Rice (low quality),8,2010,26.75
Afghanistan,Kabul,Kabul,Rice (low quality),9,2010,28
Afghanistan,Kabul,Kabul,Rice (low quality),10,2010,28
Afghanistan,Kabul,Kabul,Rice (low quality),11,2010,28
Afghanistan,Kabul,Kabul,Rice (low quality),12,2010,26.5
Afghanistan,Kabul,Kabul,Rice (low quality),1,2011,25
Afghanistan,Kabul,Kabul,Rice (low quality),2,2011,26
Afghanistan,Kabul,Kabul,Rice (low quality),3,2011,26
Afghanistan,Kabul,Kabul,Rice (low quality),4,2011,26
Afghanistan,Kabul,Kabul,Rice (low quality),5,2011,26
Afghanistan,Kabul,Kabul,Rice (low quality),6,2011,26
Afghanistan,Kabul,Kabul,Rice (low quality),7,2011,28.5
Afghanistan,Kabul,Kabul,Rice (low quality),8,2011,28
Afghanistan,Kabul,Kabul,Rice (low quality),9,2011,28.25
Afghanistan,Kabul,Kabul,Rice (low quality),10,2011,29.35
Afghanistan,Kabul,Kabul,Rice (low quality),11,2011,29.175
Afghanistan,Kabul,Kabul,Rice (low quality),12,2011,29
Afghanistan,Kabul,Kabul,Rice (low quality),1,2012,29
Afghanistan,Kabul,Kabul,Rice (low quality),2,2012,29
Afghanistan,Kabul,Kabul,Rice (low quality),3,2012,29
Afghanistan,Kabul,Kabul,Rice (low quality),4,2012,29
Afghanistan,Kabul,Kabul,Rice (low quality),5,2012,29
Afghanistan,Kabul,Kabul,Rice (low quality),6,2012,30
Afghanistan,Kabul,Kabul,Rice (low quality),7,2012,33
Afghanistan,Kabul,Kabul,Rice (low quality),8,2012,35
Afghanistan,Kabul,Kabul,Rice (low quality),9,2012,37.6667
Afghanistan,Kabul,Kabul,Rice (low quality),10,2012,39
Afghanistan,Kabul,Kabul,Rice (low quality),11,2012,41.25
Afghanistan,Kabul,Kabul,Rice (low quality),12,2012,42
Afghanistan,Kabul,Kabul,Rice (low quality),2,2013,42
Afghanistan,Kabul,Kabul,Rice (low quality),3,2013,43
Afghanistan,Kabul,Kabul,Rice (low quality),4,2013,43
Afghanistan,Kabul,Kabul,Rice (low quality),5,2013,47
Afghanistan,Kabul,Kabul,Rice (low quality),7,2013,49.125
Afghanistan,Kabul,Kabul,Rice (low quality),8,2013,50
Afghanistan,Kabul,Kabul,Rice (low quality),9,2013,50
Afghanistan,Kabul,Kabul,Rice (low quality),10,2013,49.25
Afghanistan,Kabul,Kabul,Rice (low quality),11,2013,49.25
Afghanistan,Kabul,Kabul,Rice (low quality),12,2013,49.5
Afghanistan,Kabul,Kabul,Rice (low quality),1,2014,50
Afghanistan,Kabul,Kabul,Rice (low quality),2,2014,50
Afghanistan,Kabul,Kabul,Rice (low quality),3,2014,50
Afghanistan,Kabul,Kabul,Rice (low quality),4,2014,50
Afghanistan,Kabul,Kabul,Rice (low quality),5,2014,50
Afghanistan,Kabul,Kabul,Rice (low quality),6,2014,50
Afghanistan,Kabul,Kabul,Rice (low quality),7,2014,50
Afghanistan,Kabul,Kabul,Rice (low quality),8,2014,50
Afghanistan,Kabul,Kabul,Rice (low quality),9,2014,50
Afghanistan,Kabul,Kabul,Rice (low quality),10,2014,50
Afghanistan,Kabul,Kabul,Rice (low quality),11,2014,50
Afghanistan,Kabul,Kabul,Rice (low quality),12,2014,50
Afghanistan,Kabul,Kabul,Rice (low quality),1,2015,50
Afghanistan,Kabul,Kabul,Rice (low quality),2,2015,50
Afghanistan,Kabul,Kabul,Rice (low quality),3,2015,49.25
Afghanistan,Kabul,Kabul,Rice (low quality),4,2015,49
Afghanistan,Kabul,Kabul,Rice (low quality),5,2015,49
Afghanistan,Kabul,Kabul,Rice (low quality),6,2015,49
Afghanistan,Kabul,Kabul,Rice (low quality),7,2015,51.25
Afghanistan,Kabul,Kabul,Rice (low quality),8,2015,54
Afghanistan,Kabul,Kabul,Rice (low quality),9,2015,54
Afghanistan,Kabul,Kabul,Rice (low quality),10,2015,55
Afghanistan,Kabul,Kabul,Rice (low quality),11,2015,58
Afghanistan,Kabul,Kabul,Rice (low quality),12,2015,58
Afghanistan,Kabul,Kabul,Rice (low quality),1,2016,58
Afghanistan,Kabul,Kabul,Rice (low quality),2,2016,58
Afghanistan,Kabul,Kabul,Rice (low quality),3,2016,58
Afghanistan,Kabul,Kabul,Rice (low quality),4,2016,58
Afghanistan,Kabul,Kabul,Rice (low quality),5,2016,58
Afghanistan,Kabul,Kabul,Rice (low quality),6,2016,58
Afghanistan,Kabul,Kabul,Rice (low quality),7,2016,58
Afghanistan,Kabul,Kabul,Rice (low quality),8,2016,58
Afghanistan,Kabul,Kabul,Rice (low quality),9,2016,58
Afghanistan,Kabul,Kabul,Rice (low quality),10,2016,58
Afghanistan,Kabul,Kabul,Rice (low quality),11,2016,58
Afghanistan,Kabul,Kabul,Rice (low quality),12,2016,58
Afghanistan,Kabul,Kabul,Rice (low quality),1,2017,58
Afghanistan,Kabul,Kabul,Rice (low quality),2,2017,58
Afghanistan,Kabul,Kabul,Rice (low quality),3,2017,58
Afghanistan,Kabul,Kabul,Rice (low quality),4,2017,58
Afghanistan,Kabul,Kabul,Rice (low quality),5,2017,58
Afghanistan,Kabul,Kabul,Rice (low quality),6,2017,58
Afghanistan,Kabul,Kabul,Wage (qualified labour),2,2014,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),7,2014,837.5
Afghanistan,Kabul,Kabul,Wage (qualified labour),8,2014,812.5
Afghanistan,Kabul,Kabul,Wage (qualified labour),9,2014,800
Afghanistan,Kabul,Kabul,Wage (qualified labour),10,2014,800
Afghanistan,Kabul,Kabul,Wage (qualified labour),11,2014,800
Afghanistan,Kabul,Kabul,Wage (qualified labour),12,2014,750
Afghanistan,Kabul,Kabul,Wage (qualified labour),1,2015,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),2,2015,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),3,2015,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),4,2015,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),5,2015,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),6,2015,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),7,2015,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),8,2015,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),9,2015,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),10,2015,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),11,2015,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),12,2015,625
Afghanistan,Kabul,Kabul,Wage (qualified labour),1,2016,600
Afghanistan,Kabul,Kabul,Wage (qualified labour),2,2016,600
Afghanistan,Kabul,Kabul,Wage (qualified labour),3,2016,600
Afghanistan,Kabul,Kabul,Wage (qualified labour),4,2016,600
Afghanistan,Kabul,Kabul,Wage (qualified labour),5,2016,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),6,2016,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),7,2016,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),8,2016,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),9,2016,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),10,2016,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),11,2016,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),12,2016,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),1,2017,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),2,2017,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),3,2017,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),4,2017,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),5,2017,700
Afghanistan,Kabul,Kabul,Wage (qualified labour),6,2017,700
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",5,2000,1075000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",6,2000,1000000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",7,2000,812500
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",8,2000,790000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",9,2000,800000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",10,2000,750000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",11,2000,820000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",12,2000,1100000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",1,2001,1260000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",2,2001,1437500
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",3,2001,1500000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",4,2001,1512500
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",5,2001,1490000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",6,2001,1362500
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",7,2001,1325000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",8,2001,1521000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",9,2001,1116666.667
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",10,2001,1250000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",11,2001,1387500
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",12,2001,1440000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",1,2002,1153000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",2,2002,1315625
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",4,2002,1600000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",5,2002,1566667
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",6,2002,1637500
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",7,2002,1662550
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",8,2002,1700000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",9,2002,2575000
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",10,2002,2487500
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",11,2002,2862500
Afghanistan,Kabul,Kabul,"Livestock (sheep, one-year-old alive female)",12,2002,2901333
Afghanistan,Kabul,Kabul,Fuel (diesel),3,2000,12075
Afghanistan,Kabul,Kabul,Fuel (diesel),4,2000,14900
Afghanistan,Kabul,Kabul,Fuel (diesel),5,2000,16175
Afghanistan,Kabul,Kabul,Fuel (diesel),6,2000,15460
Afghanistan,Kabul,Kabul,Fuel (diesel),7,2000,15025
Afghanistan,Kabul,Kabul,Fuel (diesel),8,2000,14860
Afghanistan,Kabul,Kabul,Fuel (diesel),9,2000,14700
Afghanistan,Kabul,Kabul,Fuel (diesel),10,2000,14875
Afghanistan,Kabul,Kabul,Fuel (diesel),11,2000,16500
Afghanistan,Kabul,Kabul,Fuel (diesel),12,2000,18675
Afghanistan,Kabul,Kabul,Fuel (diesel),1,2001,17540
Afghanistan,Kabul,Kabul,Fuel (diesel),2,2001,16250
Afghanistan,Kabul,Kabul,Fuel (diesel),3,2001,16375
Afghanistan,Kabul,Kabul,Fuel (diesel),4,2001,15300
Afghanistan,Kabul,Kabul,Fuel (diesel),5,2001,14760
Afghanistan,Kabul,Kabul,Fuel (diesel),6,2001,14125
Afghanistan,Kabul,Kabul,Fuel (diesel),7,2001,13950
Afghanistan,Kabul,Kabul,Fuel (diesel),8,2001,13950
Afghanistan,Kabul,Kabul,Fuel (diesel),9,2001,15166.6667
Afghanistan,Kabul,Kabul,Fuel (diesel),10,2001,13625
Afghanistan,Kabul,Kabul,Fuel (diesel),11,2001,16375
Afghanistan,Kabul,Kabul,Fuel (diesel),12,2001,13562.5
Afghanistan,Kabul,Kabul,Fuel (diesel),1,2002,8100
Afghanistan,Kabul,Kabul,Fuel (diesel),2,2002,8578
Afghanistan,Kabul,Kabul,Fuel (diesel),4,2002,8000
Afghanistan,Kabul,Kabul,Fuel (diesel),5,2002,8833
Afghanistan,Kabul,Kabul,Fuel (diesel),6,2002,9375
Afghanistan,Kabul,Kabul,Fuel (diesel),7,2002,11875
Afghanistan,Kabul,Kabul,Fuel (diesel),8,2002,10333
Afghanistan,Kabul,Kabul,Fuel (diesel),9,2002,13925
Afghanistan,Kabul,Kabul,Fuel (diesel),10,2002,12500
Afghanistan,Kabul,Kabul,Fuel (diesel),11,2002,18225
Afghanistan,Kabul,Kabul,Fuel (diesel),12,2002,14800
Afghanistan,Kabul,Kabul,Fuel (diesel),1,2003,14
Afghanistan,Kabul,Kabul,Fuel (diesel),2,2003,15
Afghanistan,Kabul,Kabul,Fuel (diesel),3,2003,18
Afghanistan,Kabul,Kabul,Fuel (diesel),4,2003,15
Afghanistan,Kabul,Kabul,Fuel (diesel),5,2003,14
Afghanistan,Kabul,Kabul,Fuel (diesel),6,2003,15
Afghanistan,Kabul,Kabul,Fuel (diesel),7,2003,14
Afghanistan,Kabul,Kabul,Fuel (diesel),8,2003,14.375
Afghanistan,Kabul,Kabul,Fuel (diesel),9,2003,15
Afghanistan,Kabul,Kabul,Fuel (diesel),10,2003,14.625
Afghanistan,Kabul,Kabul,Fuel (diesel),11,2003,15.125
Afghanistan,Kabul,Kabul,Fuel (diesel),12,2003,16
Afghanistan,Kabul,Kabul,Fuel (diesel),1,2004,14.5
Afghanistan,Kabul,Kabul,Fuel (diesel),2,2004,15
Afghanistan,Kabul,Kabul,Fuel (diesel),3,2004,15
Afghanistan,Kabul,Kabul,Fuel (diesel),4,2004,15
Afghanistan,Kabul,Kabul,Fuel (diesel),5,2004,14.875
Afghanistan,Kabul,Kabul,Fuel (diesel),6,2004,20.75
Afghanistan,Kabul,Kabul,Fuel (diesel),7,2004,19.25
Afghanistan,Kabul,Kabul,Fuel (diesel),8,2004,23.5
Afghanistan,Kabul,Kabul,Fuel (diesel),9,2004,19.5938
Afghanistan,Kabul,Kabul,Fuel (diesel),10,2004,23
Afghanistan,Kabul,Kabul,Fuel (diesel),11,2004,23
Afghanistan,Kabul,Kabul,Fuel (diesel),12,2004,23.25
Afghanistan,Kabul,Kabul,Fuel (diesel),2,2014,44
Afghanistan,Kabul,Kabul,Fuel (diesel),7,2014,62
Afghanistan,Kabul,Kabul,Fuel (diesel),8,2014,62
Afghanistan,Kabul,Kabul,Fuel (diesel),9,2014,59.25
Afghanistan,Kabul,Kabul,Fuel (diesel),10,2014,58
Afghanistan,Kabul,Kabul,Fuel (diesel),11,2014,56.875
Afghanistan,Kabul,Kabul,Fuel (diesel),12,2014,54.75
Afghanistan,Kabul,Kabul,Fuel (diesel),1,2015,44
Afghanistan,Kabul,Kabul,Fuel (diesel),2,2015,42.5
Afghanistan,Kabul,Kabul,Fuel (diesel),3,2015,45
Afghanistan,Kabul,Kabul,Fuel (diesel),4,2015,42
Afghanistan,Kabul,Kabul,Fuel (diesel),5,2015,42
Afghanistan,Kabul,Kabul,Fuel (diesel),6,2015,42
Afghanistan,Kabul,Kabul,Fuel (diesel),7,2015,43
Afghanistan,Kabul,Kabul,Fuel (diesel),8,2015,46
Afghanistan,Kabul,Kabul,Fuel (diesel),9,2015,46
Afghanistan,Kabul,Kabul,Fuel (diesel),10,2015,41.375
Afghanistan,Kabul,Kabul,Fuel (diesel),11,2015,39.5
Afghanistan,Kabul,Kabul,Fuel (diesel),12,2015,39.25
Afghanistan,Kabul,Kabul,Fuel (diesel),1,2016,36.375
Afghanistan,Kabul,Kabul,Fuel (diesel),2,2016,35
Afghanistan,Kabul,Kabul,Fuel (diesel),3,2016,35
Afghanistan,Kabul,Kabul,Fuel (diesel),4,2016,33.5
Afghanistan,Kabul,Kabul,Fuel (diesel),5,2016,33
Afghanistan,Kabul,Kabul,Fuel (diesel),6,2016,33.5
Afghanistan,Kabul,Kabul,Fuel (diesel),7,2016,36
Afghanistan,Kabul,Kabul,Fuel (diesel),8,2016,36
Afghanistan,Kabul,Kabul,Fuel (diesel),9,2016,36.25
Afghanistan,Kabul,Kabul,Fuel (diesel),10,2016,39.5
Afghanistan,Kabul,Kabul,Fuel (diesel),11,2016,49
Afghanistan,Kabul,Kabul,Fuel (diesel),12,2016,46
Afghanistan,Kabul,Kabul,Fuel (diesel),1,2017,41.25
Afghanistan,Kabul,Kabul,Fuel (diesel),2,2017,41
Afghanistan,Kabul,Kabul,Fuel (diesel),3,2017,42
Afghanistan,Kabul,Kabul,Fuel (diesel),4,2017,42
Afghanistan,Kabul,Kabul,Fuel (diesel),5,2017,42
Afghanistan,Kabul,Kabul,Fuel (diesel),6,2017,42
Afghanistan,Kabul,Kabul,Exchange rate,2,2014,57.675
Afghanistan,Kabul,Kabul,Exchange rate,7,2014,56.95
Afghanistan,Kabul,Kabul,Exchange rate,8,2014,56.7
Afghanistan,Kabul,Kabul,Exchange rate,9,2014,57.225
Afghanistan,Kabul,Kabul,Exchange rate,10,2014,57.625
Afghanistan,Kabul,Kabul,Exchange rate,11,2014,57.925
Afghanistan,Kabul,Kabul,Exchange rate,12,2014,57.975
Afghanistan,Kabul,Kabul,Exchange rate,1,2015,57.675
Afghanistan,Kabul,Kabul,Exchange rate,2,2015,57.375
Afghanistan,Kabul,Kabul,Exchange rate,3,2015,57.55
Afghanistan,Kabul,Kabul,Exchange rate,4,2015,58.05
Afghanistan,Kabul,Kabul,Exchange rate,5,2015,59.7
Afghanistan,Kabul,Kabul,Exchange rate,6,2015,60.425
Afghanistan,Kabul,Kabul,Exchange rate,7,2015,60.8125
Afghanistan,Kabul,Kabul,Exchange rate,8,2015,63.025
Afghanistan,Kabul,Kabul,Exchange rate,9,2015,64.1
Afghanistan,Kabul,Kabul,Exchange rate,10,2015,64.4625
Afghanistan,Kabul,Kabul,Exchange rate,11,2015,66.275
Afghanistan,Kabul,Kabul,Exchange rate,12,2015,67.6375
Afghanistan,Kabul,Kabul,Exchange rate,1,2016,68.5625
Afghanistan,Kabul,Kabul,Exchange rate,2,2016,68.9
Afghanistan,Kabul,Kabul,Exchange rate,3,2016,68.55
Afghanistan,Kabul,Kabul,Exchange rate,4,2016,68.475
Afghanistan,Kabul,Kabul,Exchange rate,5,2016,68.8625
Afghanistan,Kabul,Kabul,Exchange rate,6,2016,69.05
Afghanistan,Kabul,Kabul,Exchange rate,7,2016,68.8
Afghanistan,Kabul,Kabul,Exchange rate,8,2016,67.275
Afghanistan,Kabul,Kabul,Exchange rate,9,2016,66.6
Afghanistan,Kabul,Kabul,Exchange rate,10,2016,65.925
Afghanistan,Kabul,Kabul,Exchange rate,11,2016,66.6
Afghanistan,Kabul,Kabul,Exchange rate,12,2016,66.775
Afghanistan,Kabul,Kabul,Exchange rate,1,2017,66.825
Afghanistan,Kabul,Kabul,Exchange rate,2,2017,67.35
Afghanistan,Kabul,Kabul,Exchange rate,3,2017,67.875
Afghanistan,Kabul,Kabul,Exchange rate,4,2017,67.525
Afghanistan,Kabul,Kabul,Exchange rate,5,2017,68
Afghanistan,Kabul,Kabul,Exchange rate,6,2017,68.15
Afghanistan,Kabul,Kabul,"Wage (non-qualified labour, non-agricultural)",1,2000,55000
Afghanistan,Kabul,Kabul,"Wage (non-qualified labour, non-agricultural)",2,2000,70000
Afghanistan,Kabul,Kabul,"Wage (non-qualified labour, non-agricultural)",3,2000,70000
Afghanistan,Kabul,Kabul,"Wage (non-qualified labour, non-agricultural)",4,2000,70000
Afghanistan,Kabul,Kabul,"Wage (non-qualified labour, non-agricultural)",5,2000,70000
Afghanistan,Kabul,Kabul,"Wage (non-qualified labour, non-agricultural)",6,2000,70000
Afghanistan,Kabul,Kabul,"Wage (non-qualified labour, non-agricultural)",7,2000,70000
Afghanistan,Kabul,Kabul,"Wage (non-qualified labour, non-agricultural)",8,2000,71000
Afghanistan,Kabul,Kabul,"Wage (non-qualified labour, non-agricultural)",9,2000,70000
Afghanistan,Kabul,Kabul,"Wage (non-qualified labour, non-agricultural)",10,2000,77500
